State,District,Year,Quarter,Total_transaction,Transaction_amount
Arunachal Pradesh,dibang valley district,2022,Q3 (Jul - Sep),3266,19490605
Arunachal Pradesh,west kameng district,2022,Q3 (Jul - Sep),371632,945171308
Arunachal Pradesh,shi yomi district,2022,Q3 (Jul - Sep),4909,31175974
Arunachal Pradesh,east siang district,2022,Q3 (Jul - Sep),286766,594752976
Arunachal Pradesh,upper subansiri district,2022,Q3 (Jul - Sep),77637,256409311
Arunachal Pradesh,east kameng district,2022,Q3 (Jul - Sep),52570,166910810
Arunachal Pradesh,lohit district,2022,Q3 (Jul - Sep),236792,461745616
Arunachal Pradesh,lepa rada district,2022,Q3 (Jul - Sep),38997,105244758
Arunachal Pradesh,tawang district,2022,Q3 (Jul - Sep),138313,514855579
Arunachal Pradesh,namsai district,2022,Q3 (Jul - Sep),151676,277199997
Assam,tinsukia district,2022,Q3 (Jul - Sep),1596815,3042250714
Assam,lakhimpur district,2022,Q3 (Jul - Sep),1107100,2067093940
Assam,kamrup district,2022,Q3 (Jul - Sep),2430234,4614592326
Assam,kokrajhar district,2022,Q3 (Jul - Sep),1067899,2284375602
Assam,karbi anglong district,2022,Q3 (Jul - Sep),859889,1828335931
Assam,sivasagar district,2022,Q3 (Jul - Sep),747403,1314001865
Assam,dibrugarh district,2022,Q3 (Jul - Sep),2307181,3933628296
Assam,south salmara mancachar district,2022,Q3 (Jul - Sep),605276,1484669445
Assam,nagaon district,2022,Q3 (Jul - Sep),2968058,6558107158
Assam,dhubri district,2022,Q3 (Jul - Sep),2223747,4556385241
Assam,golaghat district,2022,Q3 (Jul - Sep),1053657,2034519777
Assam,udalguri district,2022,Q3 (Jul - Sep),863753,1579156771
Assam,majuli district,2022,Q3 (Jul - Sep),134355,225690807
Assam,sonitpur district,2022,Q3 (Jul - Sep),3096898,5410346627
Assam,hojai district,2022,Q3 (Jul - Sep),1043820,2113483858
Assam,marigaon district,2022,Q3 (Jul - Sep),1489205,3238457317
Assam,chirang district,2022,Q3 (Jul - Sep),715691,1537298774
Assam,cachar district,2022,Q3 (Jul - Sep),2665315,5192449137
Assam,nalbari district,2022,Q3 (Jul - Sep),794013,1648877908
Assam,west karbi anglong district,2022,Q3 (Jul - Sep),109757,205472736
Assam,dhemaji district,2022,Q3 (Jul - Sep),772797,1515654182
Assam,karimganj district,2022,Q3 (Jul - Sep),1334451,3178134072
Assam,bongaigaon district,2022,Q3 (Jul - Sep),1668882,3479985149
Assam,dima hasao district,2022,Q3 (Jul - Sep),288848,678521294
Assam,baksa district,2022,Q3 (Jul - Sep),994859,2149845145
Assam,charaideo district,2022,Q3 (Jul - Sep),653536,1267458929
Assam,darrang district,2022,Q3 (Jul - Sep),1805090,3233214492
Assam,kamrup metropolitan district,2022,Q3 (Jul - Sep),39606017,69410860235
Assam,hailakandi district,2022,Q3 (Jul - Sep),1560929,2991549159
Assam,barpeta district,2022,Q3 (Jul - Sep),4561028,9149960686
Assam,goalpara district,2022,Q3 (Jul - Sep),2054687,4590076568
Assam,biswanath district,2022,Q3 (Jul - Sep),668091,1279949511
Assam,jorhat district,2022,Q3 (Jul - Sep),2264530,3694675386
Bihar,madhepura district,2022,Q3 (Jul - Sep),4155258,8953953685
Bihar,purnia district,2022,Q3 (Jul - Sep),9688113,18855257893
Bihar,nalanda district,2022,Q3 (Jul - Sep),6312480,12758737340
Bihar,buxar district,2022,Q3 (Jul - Sep),2865171,6267094764
Bihar,darbhanga district,2022,Q3 (Jul - Sep),10324556,19863946497
Bihar,nawada district,2022,Q3 (Jul - Sep),4486372,10110506714
Bihar,jamui district,2022,Q3 (Jul - Sep),3946599,7696647528
Bihar,sheikhpura district,2022,Q3 (Jul - Sep),918143,2159710163
Bihar,siwan district,2022,Q3 (Jul - Sep),9418848,18122655169
Bihar,muzaffarpur district,2022,Q3 (Jul - Sep),16912765,33481627797
Bihar,patna district,2022,Q3 (Jul - Sep),188665398,298860414441
Bihar,jehanabad district,2022,Q3 (Jul - Sep),2448662,4817559409
Bihar,rohtas district,2022,Q3 (Jul - Sep),6784436,14544338902
Bihar,begusarai district,2022,Q3 (Jul - Sep),7583904,14221932160
Bihar,supaul district,2022,Q3 (Jul - Sep),4921556,10141522251
Bihar,sitamarhi district,2022,Q3 (Jul - Sep),12134163,22642688423
Bihar,saran district,2022,Q3 (Jul - Sep),10802033,20973427431
Bihar,arwal district,2022,Q3 (Jul - Sep),1236701,2467707362
Bihar,vaishali district,2022,Q3 (Jul - Sep),9169007,18511476452
Bihar,pashchim champaran district,2022,Q3 (Jul - Sep),11723439,21455732877
Bihar,gopalganj district,2022,Q3 (Jul - Sep),7957267,14444438767
Bihar,lakhisarai district,2022,Q3 (Jul - Sep),1805206,3725300700
Bihar,aurangabad district,2022,Q3 (Jul - Sep),5912006,11748526557
Bihar,kaimur bhabua district,2022,Q3 (Jul - Sep),2341336,5227485997
Bihar,araria district,2022,Q3 (Jul - Sep),6340369,13243913151
Bihar,munger district,2022,Q3 (Jul - Sep),2750473,5290417306
Bihar,katihar district,2022,Q3 (Jul - Sep),8203134,15746213805
Bihar,khagaria district,2022,Q3 (Jul - Sep),3304286,7232845388
Bihar,saharsa district,2022,Q3 (Jul - Sep),5029944,9756024807
Bihar,bhagalpur district,2022,Q3 (Jul - Sep),8342252,16048487257
Bihar,madhubani district,2022,Q3 (Jul - Sep),9999220,19516793344
Bihar,kishanganj district,2022,Q3 (Jul - Sep),3653577,8599495658
Bihar,gaya district,2022,Q3 (Jul - Sep),11189071,23491978226
Bihar,samastipur district,2022,Q3 (Jul - Sep),12531008,23600501220
Bihar,banka district,2022,Q3 (Jul - Sep),2758275,5282684096
Bihar,purbi champaran district,2022,Q3 (Jul - Sep),14515173,28167506672
Bihar,sheohar district,2022,Q3 (Jul - Sep),1221390,2733020743
Bihar,bhojpur district,2022,Q3 (Jul - Sep),5015794,10683915585
Chandigarh,chandigarh district,2022,Q3 (Jul - Sep),13478173,20559757737
Chhattisgarh,dhamtari district,2022,Q3 (Jul - Sep),1857935,3145385394
Chhattisgarh,korba district,2022,Q3 (Jul - Sep),6608931,8648711540
Chhattisgarh,surajpur district,2022,Q3 (Jul - Sep),2077425,2937049679
Chhattisgarh,baloda bazar district,2022,Q3 (Jul - Sep),3792643,5461550646
Chhattisgarh,sukma district,2022,Q3 (Jul - Sep),656635,1520506217
Chhattisgarh,raigarh district,2022,Q3 (Jul - Sep),7689276,10922658445
Chhattisgarh,janjgir champa district,2022,Q3 (Jul - Sep),6191246,8376914109
Chhattisgarh,jashpur district,2022,Q3 (Jul - Sep),1762763,2878931805
Chhattisgarh,balod district,2022,Q3 (Jul - Sep),1864797,2793505852
Chhattisgarh,kabirdham district,2022,Q3 (Jul - Sep),2192889,2948782973
Chhattisgarh,surguja district,2022,Q3 (Jul - Sep),3762924,5443547309
Chhattisgarh,dantewada district,2022,Q3 (Jul - Sep),1013017,1794740970
Chhattisgarh,gariyaband district,2022,Q3 (Jul - Sep),1288987,1939753877
Chhattisgarh,durg district,2022,Q3 (Jul - Sep),40201479,51553772130
Chhattisgarh,rajnandgaon district,2022,Q3 (Jul - Sep),4236901,6526559476
Chhattisgarh,raipur district,2022,Q3 (Jul - Sep),40322093,55869046982
Chhattisgarh,narayanpur district,2022,Q3 (Jul - Sep),364655,622593663
Chhattisgarh,kanker district,2022,Q3 (Jul - Sep),2077996,3529341404
Chhattisgarh,korea district,2022,Q3 (Jul - Sep),2080709,2959646414
Chhattisgarh,mungeli district,2022,Q3 (Jul - Sep),1408097,2112394538
Chhattisgarh,bilaspur district,2022,Q3 (Jul - Sep),13659373,17597668488
Chhattisgarh,balrampur district,2022,Q3 (Jul - Sep),1661288,2891432155
Chhattisgarh,bijapur district,2022,Q3 (Jul - Sep),844285,1604311323
Chhattisgarh,bemetara district,2022,Q3 (Jul - Sep),3218200,4429824031
Chhattisgarh,bastar district,2022,Q3 (Jul - Sep),2899716,4495325808
Chhattisgarh,kondagaon district,2022,Q3 (Jul - Sep),1218309,1935816216
Chhattisgarh,mahasamund district,2022,Q3 (Jul - Sep),3300018,5221786624
Dadra and Nagar Haveli and Daman and Diu,diu district,2022,Q3 (Jul - Sep),148559,279739481
Dadra and Nagar Haveli and Daman and Diu,daman district,2022,Q3 (Jul - Sep),2317701,2638822275
Dadra and Nagar Haveli and Daman and Diu,dadra and nagar haveli district,2022,Q3 (Jul - Sep),3999361,4602085602
Delhi,south district,2022,Q3 (Jul - Sep),18234782,21732528705
Delhi,central district,2022,Q3 (Jul - Sep),243139962,327191972497
Delhi,new delhi district,2022,Q3 (Jul - Sep),58178476,76558260276
Delhi,west district,2022,Q3 (Jul - Sep),30595250,52638495087
Delhi,south west district,2022,Q3 (Jul - Sep),17276601,26324661266
Delhi,south east delhi district,2022,Q3 (Jul - Sep),30215862,40627500625
Delhi,shahdara district,2022,Q3 (Jul - Sep),10220528,21361296110
Delhi,north east district,2022,Q3 (Jul - Sep),10077560,19808599331
Delhi,east district,2022,Q3 (Jul - Sep),21104584,28881717613
Delhi,north west district,2022,Q3 (Jul - Sep),18316480,32675014921
Delhi,north district,2022,Q3 (Jul - Sep),18232076,29812600679
Goa,north goa district,2022,Q3 (Jul - Sep),8310698,13076925808
Goa,south goa district,2022,Q3 (Jul - Sep),4877989,6497339467
Gujarat,anand district,2022,Q3 (Jul - Sep),3910410,6469350595
Gujarat,jamnagar district,2022,Q3 (Jul - Sep),3714625,5733544044
Gujarat,devbhumi dwarka district,2022,Q3 (Jul - Sep),918151,1779143512
Gujarat,rajkot district,2022,Q3 (Jul - Sep),8053297,15206611341
Gujarat,aravallis district,2022,Q3 (Jul - Sep),2236769,3920741952
Gujarat,chhotaudepur district,2022,Q3 (Jul - Sep),545300,995504884
Gujarat,botad district,2022,Q3 (Jul - Sep),1433437,2591773863
Gujarat,bharuch district,2022,Q3 (Jul - Sep),11270803,15949022077
Gujarat,bhavnagar district,2022,Q3 (Jul - Sep),4568839,9041452290
Gujarat,junagadh district,2022,Q3 (Jul - Sep),1537367,3043926124
Gujarat,mahesana district,2022,Q3 (Jul - Sep),6403784,12429803356
Gujarat,the dangs district,2022,Q3 (Jul - Sep),254111,381893547
Gujarat,kheda district,2022,Q3 (Jul - Sep),3591066,5933588857
Gujarat,surat district,2022,Q3 (Jul - Sep),46500453,78304481289
Gujarat,porbandar district,2022,Q3 (Jul - Sep),578802,1357830610
Gujarat,gandhinagar district,2022,Q3 (Jul - Sep),10879868,17098915693
Gujarat,panch mahals district,2022,Q3 (Jul - Sep),2823294,4508411917
Gujarat,narmada district,2022,Q3 (Jul - Sep),723343,1114771648
Gujarat,gir somnath district,2022,Q3 (Jul - Sep),1406104,3027458849
Gujarat,valsad district,2022,Q3 (Jul - Sep),9633288,13905599408
Gujarat,mahisagar district,2022,Q3 (Jul - Sep),1122900,1986607331
Gujarat,sabar kantha district,2022,Q3 (Jul - Sep),3760015,6565494234
Gujarat,tapi district,2022,Q3 (Jul - Sep),1473584,2258710020
Gujarat,vadodara district,2022,Q3 (Jul - Sep),23318716,32733106034
Gujarat,banas kantha district,2022,Q3 (Jul - Sep),11035119,22401495021
Gujarat,amreli district,2022,Q3 (Jul - Sep),1325138,2656525026
Gujarat,ahmadabad district,2022,Q3 (Jul - Sep),117574996,184255244712
Gujarat,dohad district,2022,Q3 (Jul - Sep),2182542,3862273582
Gujarat,navsari district,2022,Q3 (Jul - Sep),2421727,3829182729
Gujarat,patan district,2022,Q3 (Jul - Sep),3407916,6332131544
Gujarat,kachchh district,2022,Q3 (Jul - Sep),9375781,16533683640
Gujarat,surendranagar district,2022,Q3 (Jul - Sep),2522750,5153708091
Gujarat,morbi district,2022,Q3 (Jul - Sep),2735437,6075514370
Haryana,yamunanagar district,2022,Q3 (Jul - Sep),3301355,6133608086
Haryana,sonipat district,2022,Q3 (Jul - Sep),16738938,29152136081
Haryana,jind district,2022,Q3 (Jul - Sep),3980057,9507339927
Haryana,rohtak district,2022,Q3 (Jul - Sep),9939686,18965127888
Haryana,faridabad district,2022,Q3 (Jul - Sep),31002825,46163415393
Haryana,mahendragarh district,2022,Q3 (Jul - Sep),6121120,12093049365
Haryana,hisar district,2022,Q3 (Jul - Sep),15314209,30005386061
Haryana,karnal district,2022,Q3 (Jul - Sep),9139842,16912349321
Haryana,fatehabad district,2022,Q3 (Jul - Sep),2655690,6105812008
Haryana,palwal district,2022,Q3 (Jul - Sep),11032395,17956834811
Haryana,charkhi dadri district,2022,Q3 (Jul - Sep),1905318,4437299973
Haryana,ambala district,2022,Q3 (Jul - Sep),6086047,10116706967
Haryana,rewari district,2022,Q3 (Jul - Sep),12015067,19436985212
Haryana,panchkula district,2022,Q3 (Jul - Sep),3163399,5091947798
Haryana,bhiwani district,2022,Q3 (Jul - Sep),5766666,13530980795
Haryana,sirsa district,2022,Q3 (Jul - Sep),3534343,8047893249
Haryana,mewat district,2022,Q3 (Jul - Sep),10832560,19134475751
Haryana,panipat district,2022,Q3 (Jul - Sep),13837300,24633921100
Haryana,gurugram district,2022,Q3 (Jul - Sep),87103856,99360193857
Haryana,kaithal district,2022,Q3 (Jul - Sep),2421074,6088867214
Haryana,kurukshetra district,2022,Q3 (Jul - Sep),5217298,10020415182
Haryana,jhajjar district,2022,Q3 (Jul - Sep),8252765,15159748528
Himachal Pradesh,solan district,2022,Q3 (Jul - Sep),4064523,4837968887
Himachal Pradesh,sirmaur district,2022,Q3 (Jul - Sep),1266132,1769419418
Himachal Pradesh,shimla district,2022,Q3 (Jul - Sep),8892834,13349267759
Himachal Pradesh,bilaspur district,2022,Q3 (Jul - Sep),936750,1447420350
Himachal Pradesh,hamirpur district,2022,Q3 (Jul - Sep),934529,1398047775
Himachal Pradesh,una district,2022,Q3 (Jul - Sep),1233226,1928978517
Himachal Pradesh,kangra district,2022,Q3 (Jul - Sep),3342842,5121570350
Himachal Pradesh,kullu district,2022,Q3 (Jul - Sep),1202861,2235782785
Himachal Pradesh,mandi district,2022,Q3 (Jul - Sep),1666670,2648674300
Himachal Pradesh,lahul and spiti district,2022,Q3 (Jul - Sep),120500,275873974
Himachal Pradesh,chamba district,2022,Q3 (Jul - Sep),1270412,1872267055
Himachal Pradesh,kinnaur district,2022,Q3 (Jul - Sep),233589,495511513
Jammu & Kashmir,muzaffarabad district,2022,Q3 (Jul - Sep),12533,36613737
Jammu & Kashmir,doda district,2022,Q3 (Jul - Sep),373904,609472501
Jammu & Kashmir,samba district,2022,Q3 (Jul - Sep),842829,1581915447
Jammu & Kashmir,mirpur district,2022,Q3 (Jul - Sep),57562,165963511
Jammu & Kashmir,srinagar district,2022,Q3 (Jul - Sep),2447805,4804161643
Jammu & Kashmir,baramulla district,2022,Q3 (Jul - Sep),1311393,2203515919
Jammu & Kashmir,jammu district,2022,Q3 (Jul - Sep),7526503,13607597636
Jammu & Kashmir,ganderbal district,2022,Q3 (Jul - Sep),472648,930632192
Jammu & Kashmir,udhampur district,2022,Q3 (Jul - Sep),997199,1863833971
Jammu & Kashmir,bandipore district,2022,Q3 (Jul - Sep),386029,668983199
Jammu & Kashmir,reasi district,2022,Q3 (Jul - Sep),570648,1072011932
Jammu & Kashmir,shopian district,2022,Q3 (Jul - Sep),320567,501659068
Jammu & Kashmir,poonch district,2022,Q3 (Jul - Sep),388681,897489057
Jammu & Kashmir,kathua district,2022,Q3 (Jul - Sep),834884,1473463666
Jammu & Kashmir,kishtwar district,2022,Q3 (Jul - Sep),225295,396196222
Jammu & Kashmir,pulwama district,2022,Q3 (Jul - Sep),847472,1623093820
Jammu & Kashmir,ramban district,2022,Q3 (Jul - Sep),366778,680698346
Jammu & Kashmir,rajouri district,2022,Q3 (Jul - Sep),579577,1320001714
Jammu & Kashmir,kulgam district,2022,Q3 (Jul - Sep),539004,763535701
Jammu & Kashmir,budgam district,2022,Q3 (Jul - Sep),1140418,1992489881
Jammu & Kashmir,anantnag district,2022,Q3 (Jul - Sep),1263844,1939518538
Jammu & Kashmir,kupwara district,2022,Q3 (Jul - Sep),1028821,1830706791
Jharkhand,ramgarh district,2022,Q3 (Jul - Sep),5408270,7941969760
Jharkhand,ranchi district,2022,Q3 (Jul - Sep),39158673,58067147243
Jharkhand,east singhbhum district,2022,Q3 (Jul - Sep),19160036,27908242815
Jharkhand,jamtara district,2022,Q3 (Jul - Sep),676421,1260620645
Jharkhand,dumka district,2022,Q3 (Jul - Sep),1656873,2922736710
Jharkhand,koderma district,2022,Q3 (Jul - Sep),3729215,6719612545
Jharkhand,hazaribagh district,2022,Q3 (Jul - Sep),11491587,17774103981
Jharkhand,simdega district,2022,Q3 (Jul - Sep),480280,1181675630
Jharkhand,garhwa district,2022,Q3 (Jul - Sep),3534059,7408995093
Jharkhand,saraikela kharsawan district,2022,Q3 (Jul - Sep),3494650,4549539388
Jharkhand,gumla district,2022,Q3 (Jul - Sep),889566,1891320940
Jharkhand,chatra district,2022,Q3 (Jul - Sep),2869004,5579743807
Jharkhand,khunti district,2022,Q3 (Jul - Sep),664562,1358819088
Jharkhand,dhanbad district,2022,Q3 (Jul - Sep),14284651,20625687079
Jharkhand,godda district,2022,Q3 (Jul - Sep),2090055,3774386753
Jharkhand,deoghar district,2022,Q3 (Jul - Sep),4037018,6301182422
Jharkhand,palamu district,2022,Q3 (Jul - Sep),6770650,12637980151
Jharkhand,latehar district,2022,Q3 (Jul - Sep),1882171,3651232343
Jharkhand,west singhbhum district,2022,Q3 (Jul - Sep),1924846,3064413681
Jharkhand,pakur district,2022,Q3 (Jul - Sep),932909,2120076141
Jharkhand,lohardaga district,2022,Q3 (Jul - Sep),998534,1956180288
Jharkhand,sahebganj district,2022,Q3 (Jul - Sep),1978228,4069365294
Jharkhand,giridih district,2022,Q3 (Jul - Sep),7398254,11920111086
Jharkhand,bokaro district,2022,Q3 (Jul - Sep),11304820,14727741169
Karnataka,mysuru district,2022,Q3 (Jul - Sep),40705541,62142656687
Karnataka,chitradurga district,2022,Q3 (Jul - Sep),10645515,18816797147
Karnataka,kalaburagi district,2022,Q3 (Jul - Sep),20345468,34468548524
Karnataka,ramanagara district,2022,Q3 (Jul - Sep),15252860,24917635086
Karnataka,mandya district,2022,Q3 (Jul - Sep),14529761,27652425871
Karnataka,kodagu district,2022,Q3 (Jul - Sep),3756864,6211450943
Karnataka,chikkamagaluru district,2022,Q3 (Jul - Sep),8118417,13904227857
Karnataka,haveri district,2022,Q3 (Jul - Sep),7691043,12602269794
Karnataka,ballari district,2022,Q3 (Jul - Sep),25020296,39977029009
Karnataka,belagavi district,2022,Q3 (Jul - Sep),30506760,47452586439
Karnataka,kolar district,2022,Q3 (Jul - Sep),19634287,34773465329
Karnataka,uttara kannada district,2022,Q3 (Jul - Sep),6851164,10582287506
Karnataka,tumakuru district,2022,Q3 (Jul - Sep),24310727,41225194542
Karnataka,yadgir district,2022,Q3 (Jul - Sep),5434554,10954971886
Karnataka,bengaluru urban district,2022,Q3 (Jul - Sep),738035161,930886457807
Karnataka,chikkaballapura district,2022,Q3 (Jul - Sep),13185890,26027691612
Karnataka,davanagere district,2022,Q3 (Jul - Sep),16814000,26646939915
Karnataka,bagalkote district,2022,Q3 (Jul - Sep),12090911,19422333597
Karnataka,vijayapura district,2022,Q3 (Jul - Sep),15584088,26736978830
Karnataka,koppal district,2022,Q3 (Jul - Sep),9948188,15884067510
Karnataka,bidar district,2022,Q3 (Jul - Sep),15717179,25448600189
Karnataka,bengaluru rural district,2022,Q3 (Jul - Sep),29738665,43852997173
Karnataka,raichur district,2022,Q3 (Jul - Sep),13272269,24600810301
Karnataka,chamarajanagara district,2022,Q3 (Jul - Sep),4335006,7956137338
Karnataka,dakshina kannada district,2022,Q3 (Jul - Sep),17248777,25239674044
Karnataka,hassan district,2022,Q3 (Jul - Sep),15366670,27360185921
Karnataka,dharwad district,2022,Q3 (Jul - Sep),25927571,34230149717
Karnataka,shivamogga district,2022,Q3 (Jul - Sep),15974774,25663783169
Karnataka,udupi district,2022,Q3 (Jul - Sep),7695387,11043120655
Karnataka,gadag district,2022,Q3 (Jul - Sep),6023535,9236758197
Kerala,thiruvananthapuram district,2022,Q3 (Jul - Sep),11886964,16637313650
Kerala,kasaragod district,2022,Q3 (Jul - Sep),2816269,4420477438
Kerala,malappuram district,2022,Q3 (Jul - Sep),11727280,15435401577
Kerala,pathanamthitta district,2022,Q3 (Jul - Sep),2373258,3615273641
Kerala,wayanad district,2022,Q3 (Jul - Sep),3269014,4610462828
Kerala,alappuzha district,2022,Q3 (Jul - Sep),5705022,7973274496
Kerala,kozhikode district,2022,Q3 (Jul - Sep),10298519,13830874892
Kerala,kollam district,2022,Q3 (Jul - Sep),7100622,10992059341
Kerala,thrissur district,2022,Q3 (Jul - Sep),9037575,12908229884
Kerala,palakkad district,2022,Q3 (Jul - Sep),6174837,9220755480
Kerala,kannur district,2022,Q3 (Jul - Sep),5631041,8674487770
Kerala,kottayam district,2022,Q3 (Jul - Sep),5918541,8495120284
Kerala,ernakulam district,2022,Q3 (Jul - Sep),35009862,41683362156
Kerala,idukki district,2022,Q3 (Jul - Sep),2414100,3763325870
Ladakh,kargil district,2022,Q3 (Jul - Sep),244513,647171126
Ladakh,leh ladakh district,2022,Q3 (Jul - Sep),946345,2958028223
Lakshadweep,lakshadweep district,2022,Q3 (Jul - Sep),15241,47580009
Madhya Pradesh,morena district,2022,Q3 (Jul - Sep),5260254,10077083629
Madhya Pradesh,alirajpur district,2022,Q3 (Jul - Sep),767087,1423110710
Madhya Pradesh,sehore district,2022,Q3 (Jul - Sep),8802203,12815375203
Madhya Pradesh,rajgarh district,2022,Q3 (Jul - Sep),7547865,11809230689
Madhya Pradesh,khargone district,2022,Q3 (Jul - Sep),7193518,12256623797
Madhya Pradesh,satna district,2022,Q3 (Jul - Sep),7465749,11772751753
Madhya Pradesh,narsinghpur district,2022,Q3 (Jul - Sep),3985624,6530704889
Madhya Pradesh,jabalpur district,2022,Q3 (Jul - Sep),17564654,26204520330
Madhya Pradesh,hoshangabad district,2022,Q3 (Jul - Sep),5773164,9029973850
Madhya Pradesh,vidisha district,2022,Q3 (Jul - Sep),5548689,8595832933
Madhya Pradesh,balaghat district,2022,Q3 (Jul - Sep),6805252,10662410087
Madhya Pradesh,singrauli district,2022,Q3 (Jul - Sep),6267855,9597574837
Madhya Pradesh,betul district,2022,Q3 (Jul - Sep),5583345,8284834383
Madhya Pradesh,sidhi district,2022,Q3 (Jul - Sep),3032968,5365370424
Madhya Pradesh,datia district,2022,Q3 (Jul - Sep),1934190,3578726247
Madhya Pradesh,dewas district,2022,Q3 (Jul - Sep),10823857,16145007712
Madhya Pradesh,sheopur district,2022,Q3 (Jul - Sep),1331410,2619892789
Madhya Pradesh,neemuch district,2022,Q3 (Jul - Sep),3695990,6541908207
Madhya Pradesh,raisen district,2022,Q3 (Jul - Sep),6941557,9432978561
Madhya Pradesh,mandsaur district,2022,Q3 (Jul - Sep),6193098,10509305951
Madhya Pradesh,barwani district,2022,Q3 (Jul - Sep),3479332,5994532031
Madhya Pradesh,katni district,2022,Q3 (Jul - Sep),3880008,6280080299
Madhya Pradesh,dindori district,2022,Q3 (Jul - Sep),1181160,2016100616
Madhya Pradesh,shivpuri district,2022,Q3 (Jul - Sep),5133457,8579987357
Madhya Pradesh,gwalior district,2022,Q3 (Jul - Sep),19510123,31696730031
Madhya Pradesh,anuppur district,2022,Q3 (Jul - Sep),2537098,3560176144
Madhya Pradesh,agar malwa district,2022,Q3 (Jul - Sep),2657396,4218852627
Madhya Pradesh,ashoknagar district,2022,Q3 (Jul - Sep),2594364,3845051824
Madhya Pradesh,sagar district,2022,Q3 (Jul - Sep),8201733,12730465685
Madhya Pradesh,niwari district,2022,Q3 (Jul - Sep),914896,1400549096
Madhya Pradesh,rewa district,2022,Q3 (Jul - Sep),8837903,14504856959
Madhya Pradesh,shajapur district,2022,Q3 (Jul - Sep),5487202,8462893132
Madhya Pradesh,ujjain district,2022,Q3 (Jul - Sep),14059587,21942517753
Madhya Pradesh,bhind district,2022,Q3 (Jul - Sep),3676981,6656264526
Madhya Pradesh,tikamgarh district,2022,Q3 (Jul - Sep),2630402,3652020627
Madhya Pradesh,seoni district,2022,Q3 (Jul - Sep),4334474,7190175893
Madhya Pradesh,harda district,2022,Q3 (Jul - Sep),2013493,3559158048
Madhya Pradesh,burhanpur district,2022,Q3 (Jul - Sep),2692224,4327279250
Madhya Pradesh,damoh district,2022,Q3 (Jul - Sep),2456188,4251644669
Madhya Pradesh,bhopal district,2022,Q3 (Jul - Sep),156507125,194323899841
Madhya Pradesh,jhabua district,2022,Q3 (Jul - Sep),2007872,3646257186
Madhya Pradesh,dhar district,2022,Q3 (Jul - Sep),12392412,18195974455
Madhya Pradesh,guna district,2022,Q3 (Jul - Sep),5710607,8417500012
Madhya Pradesh,east nimar district,2022,Q3 (Jul - Sep),4997320,7258261928
Madhya Pradesh,chhindwara district,2022,Q3 (Jul - Sep),169367916,236429180484
Madhya Pradesh,umaria district,2022,Q3 (Jul - Sep),1635430,2469243169
Madhya Pradesh,mandla district,2022,Q3 (Jul - Sep),2093752,3577880638
Madhya Pradesh,indore district,2022,Q3 (Jul - Sep),140075797,181342408308
Madhya Pradesh,shahdol district,2022,Q3 (Jul - Sep),4233669,6225386697
Madhya Pradesh,ratlam district,2022,Q3 (Jul - Sep),6776803,11673995695
Madhya Pradesh,panna district,2022,Q3 (Jul - Sep),1937883,3448041867
Madhya Pradesh,chhatarpur district,2022,Q3 (Jul - Sep),4726623,7777910395
Maharashtra,jalgaon district,2022,Q3 (Jul - Sep),21047727,34617511595
Maharashtra,latur district,2022,Q3 (Jul - Sep),17812129,26257685563
Maharashtra,thane district,2022,Q3 (Jul - Sep),80605581,103768554261
Maharashtra,bhandara district,2022,Q3 (Jul - Sep),4087395,6757463930
Maharashtra,nandurbar district,2022,Q3 (Jul - Sep),4162280,7210686511
Maharashtra,chandrapur district,2022,Q3 (Jul - Sep),9596226,13325464158
Maharashtra,kolhapur district,2022,Q3 (Jul - Sep),24897514,35290411636
Maharashtra,solapur district,2022,Q3 (Jul - Sep),43898093,73768556417
Maharashtra,mumbai district,2022,Q3 (Jul - Sep),72051672,98270574413
Maharashtra,sindhudurg district,2022,Q3 (Jul - Sep),1433464,2330071830
Maharashtra,dhule district,2022,Q3 (Jul - Sep),9760928,16123090143
Maharashtra,wardha district,2022,Q3 (Jul - Sep),5641625,8211699040
Maharashtra,parbhani district,2022,Q3 (Jul - Sep),9856335,15073054825
Maharashtra,mumbai suburban district,2022,Q3 (Jul - Sep),197724164,247678975470
Maharashtra,hingoli district,2022,Q3 (Jul - Sep),4340017,6879672883
Maharashtra,ratnagiri district,2022,Q3 (Jul - Sep),3379494,4901770245
Maharashtra,nanded district,2022,Q3 (Jul - Sep),18419096,30054993788
Maharashtra,osmanabad district,2022,Q3 (Jul - Sep),11529406,18578961710
Maharashtra,nagpur district,2022,Q3 (Jul - Sep),73292524,101188934110
Maharashtra,buldhana district,2022,Q3 (Jul - Sep),14234928,22499077830
Maharashtra,nashik district,2022,Q3 (Jul - Sep),75574380,109529218251
Maharashtra,akola district,2022,Q3 (Jul - Sep),8839710,12866344717
Maharashtra,yavatmal district,2022,Q3 (Jul - Sep),10601620,16269071013
Maharashtra,aurangabad district,2022,Q3 (Jul - Sep),59756919,78617594736
Maharashtra,amravati district,2022,Q3 (Jul - Sep),17634270,27223482345
Maharashtra,washim district,2022,Q3 (Jul - Sep),17502495,31020762468
Maharashtra,sangli district,2022,Q3 (Jul - Sep),17044884,26797586211
Maharashtra,gadchiroli district,2022,Q3 (Jul - Sep),2957701,5179151794
Maharashtra,raigad district,2022,Q3 (Jul - Sep),28475145,36394835874
Maharashtra,palghar district,2022,Q3 (Jul - Sep),21251118,27858158775
