State,District,Year,Quarter,Total_transaction,Transaction_amount
Rajasthan,kota,2019,Q1 (Jan - Mar),1748396,1712973062
Rajasthan,bhilwara,2019,Q1 (Jan - Mar),1615975,2126329687
Rajasthan,jodhpur,2019,Q1 (Jan - Mar),1535328,2762592744
Rajasthan,dausa,2019,Q1 (Jan - Mar),1370483,1416280224
Rajasthan,sikar,2019,Q1 (Jan - Mar),1310064,2164835681
Rajasthan,ajmer,2019,Q1 (Jan - Mar),1030802,1810602285
Rajasthan,udaipur,2019,Q1 (Jan - Mar),998792,1584751474
Rajasthan,jhunjhunu,2019,Q1 (Jan - Mar),984628,1661037639
Sikkim,east,2019,Q1 (Jan - Mar),155482,291845617
Sikkim,south,2019,Q1 (Jan - Mar),47506,76869333
Sikkim,west,2019,Q1 (Jan - Mar),21489,46329216
Sikkim,north,2019,Q1 (Jan - Mar),15810,42949466
Tamil Nadu,chennai,2019,Q1 (Jan - Mar),11642449,18810971714
Tamil Nadu,chengalpattu,2019,Q1 (Jan - Mar),3285713,4918695631
Tamil Nadu,coimbatore,2019,Q1 (Jan - Mar),2709665,5072064993
Tamil Nadu,thiruvallur,2019,Q1 (Jan - Mar),2305713,3957616692
Tamil Nadu,kancheepuram,2019,Q1 (Jan - Mar),1732340,2735468905
Tamil Nadu,tiruppur,2019,Q1 (Jan - Mar),1078231,2186722074
Tamil Nadu,salem,2019,Q1 (Jan - Mar),949562,1916555034
Tamil Nadu,krishnagiri,2019,Q1 (Jan - Mar),848874,1549327562
Tamil Nadu,tiruchirappalli,2019,Q1 (Jan - Mar),739515,1460934059
Tamil Nadu,madurai,2019,Q1 (Jan - Mar),662080,1386372054
Telangana,hyderabad,2019,Q1 (Jan - Mar),24838664,34892156029
Telangana,rangareddy,2019,Q1 (Jan - Mar),12952050,17677048557
Telangana,medchal malkajgiri,2019,Q1 (Jan - Mar),10127087,13392043971
Telangana,warangal urban,2019,Q1 (Jan - Mar),1953906,2836690647
Telangana,sangareddy,2019,Q1 (Jan - Mar),1782207,2801488635
Telangana,karimnagar,2019,Q1 (Jan - Mar),1088155,1693944274
Telangana,nalgonda,2019,Q1 (Jan - Mar),995740,1769178906
Telangana,khammam,2019,Q1 (Jan - Mar),854495,1481079756
Telangana,siddipet,2019,Q1 (Jan - Mar),841516,1380114923
Telangana,nizamabad,2019,Q1 (Jan - Mar),705541,1347187035
Tripura,west tripura,2019,Q1 (Jan - Mar),269281,356302222
Tripura,sepahijala,2019,Q1 (Jan - Mar),65545,79750942
Tripura,south tripura,2019,Q1 (Jan - Mar),64445,78239589
Tripura,gomati,2019,Q1 (Jan - Mar),51994,62247963
Tripura,khowai,2019,Q1 (Jan - Mar),36291,41097809
Tripura,north tripura,2019,Q1 (Jan - Mar),35513,53359801
Tripura,dhalai,2019,Q1 (Jan - Mar),33295,57107027
Tripura,unakoti,2019,Q1 (Jan - Mar),24562,28789584
Uttar Pradesh,gautam buddha nagar,2019,Q1 (Jan - Mar),10750094,10286434896
Uttar Pradesh,lucknow,2019,Q1 (Jan - Mar),6724967,10007890617
Uttar Pradesh,ghaziabad,2019,Q1 (Jan - Mar),4604564,5631770850
Uttar Pradesh,prayagraj,2019,Q1 (Jan - Mar),2524007,3328073518
Uttar Pradesh,varanasi,2019,Q1 (Jan - Mar),2290282,2681050295
Uttar Pradesh,kanpur nagar,2019,Q1 (Jan - Mar),2045370,2882041800
Uttar Pradesh,gorakhpur,2019,Q1 (Jan - Mar),1266510,2149018597
Uttar Pradesh,bareilly,2019,Q1 (Jan - Mar),1150731,1325492844
Uttar Pradesh,meerut,2019,Q1 (Jan - Mar),1120213,1863635814
Uttar Pradesh,agra,2019,Q1 (Jan - Mar),1055850,1798577433
Uttarakhand,udham singh nagar,2019,Q1 (Jan - Mar),1872126,1489217231
Uttarakhand,haridwar,2019,Q1 (Jan - Mar),1412730,1744127095
Uttarakhand,dehradun,2019,Q1 (Jan - Mar),1291566,2353709229
Uttarakhand,nainital,2019,Q1 (Jan - Mar),366310,528892751
Uttarakhand,pauri garhwal,2019,Q1 (Jan - Mar),154873,259133683
Uttarakhand,tehri garhwal,2019,Q1 (Jan - Mar),92784,188532149
Uttarakhand,almora,2019,Q1 (Jan - Mar),84510,133142670
Uttarakhand,pithoragarh,2019,Q1 (Jan - Mar),67059,126782378
Uttarakhand,chamoli,2019,Q1 (Jan - Mar),57245,109897209
Uttarakhand,uttarkashi,2019,Q1 (Jan - Mar),43500,85792881
West Bengal,kolkata,2019,Q1 (Jan - Mar),9807639,12332944237
West Bengal,north twenty four parganas,2019,Q1 (Jan - Mar),6016538,6234416494
West Bengal,birbhum,2019,Q1 (Jan - Mar),5081745,6063627232
West Bengal,murshidabad,2019,Q1 (Jan - Mar),2701331,2435341320
West Bengal,purba bardhaman,2019,Q1 (Jan - Mar),2576757,2102277082
West Bengal,hooghly,2019,Q1 (Jan - Mar),2488635,2045644142
West Bengal,south twenty four parganas,2019,Q1 (Jan - Mar),2381496,2207352520
West Bengal,purba medinipur,2019,Q1 (Jan - Mar),2175167,2426138102
West Bengal,paschim medinipur,2019,Q1 (Jan - Mar),2056170,1976806857
West Bengal,nadia,2019,Q1 (Jan - Mar),1878230,1674723468
Andaman & Nicobar,south andaman,2019,Q2 (Apr - Jun),28490,102530955
Andaman & Nicobar,north and middle andaman,2019,Q2 (Apr - Jun),3371,8612103
Andaman & Nicobar,nicobars,2019,Q2 (Apr - Jun),1828,9111650
Andhra Pradesh,visakhapatnam,2019,Q2 (Apr - Jun),11705738,20797479804
Andhra Pradesh,krishna,2019,Q2 (Apr - Jun),6428472,13437029115
Andhra Pradesh,chittoor,2019,Q2 (Apr - Jun),5983308,10982727976
Andhra Pradesh,guntur,2019,Q2 (Apr - Jun),5005275,10405246943
Andhra Pradesh,east godavari,2019,Q2 (Apr - Jun),4699261,9116404622
Andhra Pradesh,kurnool,2019,Q2 (Apr - Jun),3895824,7358285187
Andhra Pradesh,anantapur,2019,Q2 (Apr - Jun),3578836,7830782361
Andhra Pradesh,spsr nellore,2019,Q2 (Apr - Jun),3141891,6880873007
Andhra Pradesh,prakasam,2019,Q2 (Apr - Jun),2670529,6262396448
Andhra Pradesh,ysr,2019,Q2 (Apr - Jun),2606284,6376856828
Arunachal Pradesh,papum pare,2019,Q2 (Apr - Jun),86433,246640891
Arunachal Pradesh,west kameng,2019,Q2 (Apr - Jun),37430,122521180
Arunachal Pradesh,lohit,2019,Q2 (Apr - Jun),18693,48893746
Arunachal Pradesh,changlang,2019,Q2 (Apr - Jun),18631,48891048
Arunachal Pradesh,east siang,2019,Q2 (Apr - Jun),16494,46549881
Arunachal Pradesh,tawang,2019,Q2 (Apr - Jun),15960,55915834
Arunachal Pradesh,namsai,2019,Q2 (Apr - Jun),9637,22491356
Arunachal Pradesh,west siang,2019,Q2 (Apr - Jun),8041,24549832
Arunachal Pradesh,tirap,2019,Q2 (Apr - Jun),6868,18633793
Arunachal Pradesh,longding,2019,Q2 (Apr - Jun),6744,23464027
Assam,kamrup metropolitan,2019,Q2 (Apr - Jun),2488968,5089657876
Assam,nagaon,2019,Q2 (Apr - Jun),231423,422774561
Assam,barpeta,2019,Q2 (Apr - Jun),228864,466786096
Assam,sonitpur,2019,Q2 (Apr - Jun),192707,444337498
Assam,cachar,2019,Q2 (Apr - Jun),177976,335126276
Assam,kamrup,2019,Q2 (Apr - Jun),176995,334724712
Assam,dibrugarh,2019,Q2 (Apr - Jun),169357,356524668
Assam,tinsukia,2019,Q2 (Apr - Jun),148294,323303192
Assam,marigaon,2019,Q2 (Apr - Jun),130459,235342996
Assam,jorhat,2019,Q2 (Apr - Jun),129744,231878110
Bihar,patna,2019,Q2 (Apr - Jun),13421445,26125484618
Bihar,muzaffarpur,2019,Q2 (Apr - Jun),1260648,2730311714
Bihar,purbi champaran,2019,Q2 (Apr - Jun),937122,2207821269
Bihar,gaya,2019,Q2 (Apr - Jun),919937,1718017778
Bihar,pashchim champaran,2019,Q2 (Apr - Jun),754956,1807646307
Bihar,darbhanga,2019,Q2 (Apr - Jun),727675,1822608072
Bihar,nalanda,2019,Q2 (Apr - Jun),710450,1254625995
Bihar,vaishali,2019,Q2 (Apr - Jun),706255,1503710719
Bihar,madhubani,2019,Q2 (Apr - Jun),689839,1830248520
Bihar,saran,2019,Q2 (Apr - Jun),660816,1511533675
Chandigarh,chandigarh,2019,Q2 (Apr - Jun),1252470,2693116098
Chhattisgarh,raipur,2019,Q2 (Apr - Jun),3068366,5288462569
Chhattisgarh,durg,2019,Q2 (Apr - Jun),1547551,2380514730
Chhattisgarh,bilaspur,2019,Q2 (Apr - Jun),845039,1454675923
Chhattisgarh,janjgir champa,2019,Q2 (Apr - Jun),559574,924458855
Chhattisgarh,raigarh,2019,Q2 (Apr - Jun),431031,837453321
Chhattisgarh,korba,2019,Q2 (Apr - Jun),333692,647738439
Chhattisgarh,rajnandgaon,2019,Q2 (Apr - Jun),254329,483937834
Chhattisgarh,baloda bazar,2019,Q2 (Apr - Jun),221143,425860968
Chhattisgarh,surguja,2019,Q2 (Apr - Jun),217707,486013730
Chhattisgarh,mahasamund,2019,Q2 (Apr - Jun),186376,391467746
Dadra and Nagar Haveli and Daman and Diu,dadra and nagar haveli,2019,Q2 (Apr - Jun),276573,465450284
Dadra and Nagar Haveli and Daman and Diu,daman,2019,Q2 (Apr - Jun),183953,303607607
Dadra and Nagar Haveli and Daman and Diu,diu,2019,Q2 (Apr - Jun),29130,55383383
Delhi,new delhi,2019,Q2 (Apr - Jun),23313548,36146671717
Delhi,central delhi,2019,Q2 (Apr - Jun),8821530,12827351677
Delhi,west,2019,Q2 (Apr - Jun),4273168,5964570040
Delhi,south east delhi,2019,Q2 (Apr - Jun),4093477,5354348696
Delhi,east,2019,Q2 (Apr - Jun),3157212,3432947910
Delhi,north west,2019,Q2 (Apr - Jun),3032525,3903083209
Delhi,south,2019,Q2 (Apr - Jun),2809313,3393506108
Delhi,north,2019,Q2 (Apr - Jun),2646708,3429942978
Delhi,south west,2019,Q2 (Apr - Jun),2441752,3375124289
Delhi,shahdara,2019,Q2 (Apr - Jun),1439856,2125041674
Goa,north goa,2019,Q2 (Apr - Jun),470250,1020834861
Goa,south goa,2019,Q2 (Apr - Jun),298191,571032241
Gujarat,ahmadabad,2019,Q2 (Apr - Jun),11689965,19024891336
Gujarat,navsari,2019,Q2 (Apr - Jun),3136644,5394071895
Gujarat,surat,2019,Q2 (Apr - Jun),3047988,6016899815
Gujarat,vadodara,2019,Q2 (Apr - Jun),1717964,3251133813
Gujarat,gandhinagar,2019,Q2 (Apr - Jun),1205404,1791763499
Gujarat,bharuch,2019,Q2 (Apr - Jun),747899,1317325972
Gujarat,rajkot,2019,Q2 (Apr - Jun),724751,1400871094
Gujarat,mahesana,2019,Q2 (Apr - Jun),715052,1095164063
Gujarat,kachchh,2019,Q2 (Apr - Jun),688449,1389719506
Gujarat,banas kantha,2019,Q2 (Apr - Jun),642084,1108185173
Haryana,gurugram,2019,Q2 (Apr - Jun),8386864,11575310786
Haryana,faridabad,2019,Q2 (Apr - Jun),3523377,4505940224
Haryana,rohtak,2019,Q2 (Apr - Jun),1096201,2813329870
Haryana,panipat,2019,Q2 (Apr - Jun),1019615,2473242371
Haryana,rewari,2019,Q2 (Apr - Jun),889511,1639474281
Haryana,sonipat,2019,Q2 (Apr - Jun),888795,2100408323
Haryana,karnal,2019,Q2 (Apr - Jun),814251,2062725761
Haryana,hisar,2019,Q2 (Apr - Jun),761001,2054472611
Haryana,palwal,2019,Q2 (Apr - Jun),741633,1293085677
Haryana,jhajjar,2019,Q2 (Apr - Jun),569289,1308026488
Himachal Pradesh,shimla,2019,Q2 (Apr - Jun),807095,1698682743
Himachal Pradesh,solan,2019,Q2 (Apr - Jun),481957,783011937
Himachal Pradesh,kangra,2019,Q2 (Apr - Jun),295433,591536934
Himachal Pradesh,mandi,2019,Q2 (Apr - Jun),245467,464902888
Himachal Pradesh,hamirpur,2019,Q2 (Apr - Jun),150149,270178390
Himachal Pradesh,kullu,2019,Q2 (Apr - Jun),129068,331174039
Himachal Pradesh,sirmaur,2019,Q2 (Apr - Jun),127208,220885809
Himachal Pradesh,una,2019,Q2 (Apr - Jun),105685,189321647
Himachal Pradesh,bilaspur,2019,Q2 (Apr - Jun),68748,128917341
Himachal Pradesh,chamba,2019,Q2 (Apr - Jun),62922,128008869
Jammu & Kashmir,srinagar,2019,Q2 (Apr - Jun),721517,1997435095
Jammu & Kashmir,jammu,2019,Q2 (Apr - Jun),532412,1521238563
Jammu & Kashmir,baramulla,2019,Q2 (Apr - Jun),150503,324305667
Jammu & Kashmir,budgam,2019,Q2 (Apr - Jun),118107,244724342
Jammu & Kashmir,anantnag,2019,Q2 (Apr - Jun),76968,176892916
Jammu & Kashmir,kupwara,2019,Q2 (Apr - Jun),75719,231219527
Jammu & Kashmir,pulwama,2019,Q2 (Apr - Jun),72486,192069086
Jammu & Kashmir,udhampur,2019,Q2 (Apr - Jun),70405,212612443
Jammu & Kashmir,kathua,2019,Q2 (Apr - Jun),62989,140667309
Jammu & Kashmir,rajouri,2019,Q2 (Apr - Jun),59741,189339489
Jharkhand,ranchi,2019,Q2 (Apr - Jun),3147028,5924687357
Jharkhand,dhanbad,2019,Q2 (Apr - Jun),1279110,1614589568
Jharkhand,bokaro,2019,Q2 (Apr - Jun),1020185,1369272123
Jharkhand,east singhbhum,2019,Q2 (Apr - Jun),960100,1505995808
Jharkhand,hazaribagh,2019,Q2 (Apr - Jun),633673,1332857266
Jharkhand,giridih,2019,Q2 (Apr - Jun),447860,872870570
Jharkhand,ramgarh,2019,Q2 (Apr - Jun),331688,593592675
Jharkhand,palamu,2019,Q2 (Apr - Jun),330327,1046448701
Jharkhand,saraikela kharsawan,2019,Q2 (Apr - Jun),328153,412040653
Jharkhand,deoghar,2019,Q2 (Apr - Jun),216404,385121235
Karnataka,bengaluru urban,2019,Q2 (Apr - Jun),89148659,113389910485
Karnataka,mysuru,2019,Q2 (Apr - Jun),2641497,4532575333
Karnataka,dharwad,2019,Q2 (Apr - Jun),2084046,3292543548
Karnataka,bengaluru rural,2019,Q2 (Apr - Jun),1994507,3457051861
Karnataka,belagavi,2019,Q2 (Apr - Jun),1861710,3129078023
Karnataka,dakshina kannada,2019,Q2 (Apr - Jun),1632538,2960907502
Karnataka,ballari,2019,Q2 (Apr - Jun),1510968,3020731081
Karnataka,tumakuru,2019,Q2 (Apr - Jun),1200397,2439881028
Karnataka,kolar,2019,Q2 (Apr - Jun),1122326,2210613369
Karnataka,ramanagara,2019,Q2 (Apr - Jun),988447,1917887093
Kerala,ernakulam,2019,Q2 (Apr - Jun),2327469,4150046405
Kerala,thiruvananthapuram,2019,Q2 (Apr - Jun),897152,1608596589
Kerala,thrissur,2019,Q2 (Apr - Jun),768852,1369632612
Kerala,malappuram,2019,Q2 (Apr - Jun),575048,950964374
Kerala,kozhikode,2019,Q2 (Apr - Jun),540752,968227341
Kerala,kottayam,2019,Q2 (Apr - Jun),373169,682101020
Kerala,palakkad,2019,Q2 (Apr - Jun),358416,674063610
Kerala,kannur,2019,Q2 (Apr - Jun),350753,624420173
Kerala,kollam,2019,Q2 (Apr - Jun),285888,508491310
Kerala,alappuzha,2019,Q2 (Apr - Jun),282582,473109181
Ladakh,leh ladakh,2019,Q2 (Apr - Jun),53483,201775862
Ladakh,kargil,2019,Q2 (Apr - Jun),15289,57479644
Lakshadweep,lakshadweep,2019,Q2 (Apr - Jun),2926,9242524
Madhya Pradesh,bhopal,2019,Q2 (Apr - Jun),12031142,17309015090
Madhya Pradesh,indore,2019,Q2 (Apr - Jun),8459734,14340814113
Madhya Pradesh,jabalpur,2019,Q2 (Apr - Jun),2003659,3365108021
Madhya Pradesh,gwalior,2019,Q2 (Apr - Jun),1264694,2419928141
Madhya Pradesh,sehore,2019,Q2 (Apr - Jun),1000398,1498323453
Madhya Pradesh,ujjain,2019,Q2 (Apr - Jun),869522,1520840061
Madhya Pradesh,sagar,2019,Q2 (Apr - Jun),758405,1228020791
Madhya Pradesh,hoshangabad,2019,Q2 (Apr - Jun),733352,1398321448
Madhya Pradesh,rewa,2019,Q2 (Apr - Jun),718741,1390495018
Madhya Pradesh,dewas,2019,Q2 (Apr - Jun),705805,1221413819
Maharashtra,pune,2019,Q2 (Apr - Jun),44795652,58398808592
Maharashtra,mumbai,2019,Q2 (Apr - Jun),9050682,16756255698
Maharashtra,thane,2019,Q2 (Apr - Jun),7530876,12313829091
Maharashtra,mumbai suburban,2019,Q2 (Apr - Jun),7064507,11847987142
Maharashtra,nagpur,2019,Q2 (Apr - Jun),4188658,6025414879
Maharashtra,nashik,2019,Q2 (Apr - Jun),3923883,5791332953
Maharashtra,aurangabad,2019,Q2 (Apr - Jun),3396197,4796542321
Maharashtra,solapur,2019,Q2 (Apr - Jun),1820589,3474067537
Maharashtra,raigad,2019,Q2 (Apr - Jun),1818926,3167985278
Maharashtra,ahmednagar,2019,Q2 (Apr - Jun),1790440,3545962730
Manipur,imphal west,2019,Q2 (Apr - Jun),78677,232056651
Manipur,imphal east,2019,Q2 (Apr - Jun),60830,163251483
Manipur,thoubal,2019,Q2 (Apr - Jun),20528,50609235
Manipur,bishnupur,2019,Q2 (Apr - Jun),17577,41645991
Manipur,kangpokpi,2019,Q2 (Apr - Jun),16230,47129360
Manipur,churachandpur,2019,Q2 (Apr - Jun),15958,52974898
Manipur,ukhrul,2019,Q2 (Apr - Jun),7984,21521804
Manipur,kakching,2019,Q2 (Apr - Jun),6912,16106582
Manipur,jiribam,2019,Q2 (Apr - Jun),6285,17270321
Manipur,tengnoupal,2019,Q2 (Apr - Jun),6226,22523708
Meghalaya,east khasi hills,2019,Q2 (Apr - Jun),126665,274701980
Meghalaya,west garo hills,2019,Q2 (Apr - Jun),32077,70701852
Meghalaya,ribhoi,2019,Q2 (Apr - Jun),27488,61625177
Meghalaya,east jaintia hills,2019,Q2 (Apr - Jun),21325,43624217
Meghalaya,west jaintia hills,2019,Q2 (Apr - Jun),5226,9713762
Meghalaya,south west garo hills,2019,Q2 (Apr - Jun),4563,6981663
Meghalaya,east garo hills,2019,Q2 (Apr - Jun),3926,6785815
Meghalaya,north garo hills,2019,Q2 (Apr - Jun),3804,4329558
Meghalaya,south garo hills,2019,Q2 (Apr - Jun),3048,7076537
Meghalaya,west khasi hills,2019,Q2 (Apr - Jun),3012,4711717
Mizoram,aizawl,2019,Q2 (Apr - Jun),45257,147150855
Mizoram,lunglei,2019,Q2 (Apr - Jun),8919,29564431
Mizoram,kolasib,2019,Q2 (Apr - Jun),5077,15941097
Mizoram,mamit,2019,Q2 (Apr - Jun),5047,15936975
Mizoram,lawngtlai,2019,Q2 (Apr - Jun),4502,12828264
Mizoram,serchhip,2019,Q2 (Apr - Jun),2917,10740915
Mizoram,champhai,2019,Q2 (Apr - Jun),2055,7970010
Mizoram,saiha,2019,Q2 (Apr - Jun),1897,7884158
Nagaland,dimapur,2019,Q2 (Apr - Jun),86518,258070892
Nagaland,kohima,2019,Q2 (Apr - Jun),35959,102757262
Nagaland,zunheboto,2019,Q2 (Apr - Jun),19752,43001192
Nagaland,mokokchung,2019,Q2 (Apr - Jun),11894,28979287
Nagaland,mon,2019,Q2 (Apr - Jun),10564,30077446
Nagaland,tuensang,2019,Q2 (Apr - Jun),6027,16464089
Nagaland,wokha,2019,Q2 (Apr - Jun),5778,12443724
Nagaland,phek,2019,Q2 (Apr - Jun),5232,11255799
Nagaland,kiphire,2019,Q2 (Apr - Jun),2784,6816990
Nagaland,peren,2019,Q2 (Apr - Jun),2715,6719423
Odisha,khordha,2019,Q2 (Apr - Jun),13339889,19006076643
Odisha,cuttack,2019,Q2 (Apr - Jun),2289245,3195750424
Odisha,ganjam,2019,Q2 (Apr - Jun),1557000,2952122343
Odisha,baleshwar,2019,Q2 (Apr - Jun),1260994,1740194783
Odisha,jajapur,2019,Q2 (Apr - Jun),1116157,1615320702
Odisha,puri,2019,Q2 (Apr - Jun),808325,1052200875
Odisha,bhadrak,2019,Q2 (Apr - Jun),793895,1136520159
Odisha,kendujhar,2019,Q2 (Apr - Jun),778337,1270398763
Odisha,sundargarh,2019,Q2 (Apr - Jun),769791,1356881694
Odisha,anugul,2019,Q2 (Apr - Jun),656270,1100526633
Puducherry,puducherry,2019,Q2 (Apr - Jun),519810,1075863296
Puducherry,karaikal,2019,Q2 (Apr - Jun),31079,75135164
Puducherry,yanam,2019,Q2 (Apr - Jun),23022,49923875
Puducherry,mahe,2019,Q2 (Apr - Jun),6166,10524574
Punjab,ludhiana,2019,Q2 (Apr - Jun),2861806,6103196266
Punjab,sas nagar,2019,Q2 (Apr - Jun),1651321,3186753121
Punjab,jalandhar,2019,Q2 (Apr - Jun),606445,1344928164
Punjab,amritsar,2019,Q2 (Apr - Jun),464671,1153431871
Punjab,patiala,2019,Q2 (Apr - Jun),428732,1033453294
Punjab,bathinda,2019,Q2 (Apr - Jun),314775,796164323
Punjab,kapurthala,2019,Q2 (Apr - Jun),289692,450106236
Punjab,sangrur,2019,Q2 (Apr - Jun),288602,525049272
Punjab,fazilka,2019,Q2 (Apr - Jun),244089,576108452
Punjab,pathankot,2019,Q2 (Apr - Jun),160293,445515294
Rajasthan,jaipur,2019,Q2 (Apr - Jun),27449382,46056907216
Rajasthan,alwar,2019,Q2 (Apr - Jun),2451727,4430719900
Rajasthan,jodhpur,2019,Q2 (Apr - Jun),1733269,3700049028
Rajasthan,kota,2019,Q2 (Apr - Jun),1571917,2185105967
Rajasthan,bhilwara,2019,Q2 (Apr - Jun),1359790,2514774803
Rajasthan,sikar,2019,Q2 (Apr - Jun),1198479,2624570998
Rajasthan,jhunjhunu,2019,Q2 (Apr - Jun),1128965,2364089402
Rajasthan,ajmer,2019,Q2 (Apr - Jun),1078977,2153453855
Rajasthan,dausa,2019,Q2 (Apr - Jun),1063146,1644609703
Rajasthan,udaipur,2019,Q2 (Apr - Jun),1007076,1724895638
Sikkim,east,2019,Q2 (Apr - Jun),297652,538259507
Sikkim,south,2019,Q2 (Apr - Jun),45712,82937894
Sikkim,west,2019,Q2 (Apr - Jun),26024,63325567
Sikkim,north,2019,Q2 (Apr - Jun),18856,54371272
Tamil Nadu,chennai,2019,Q2 (Apr - Jun),10577435,20366477248
Tamil Nadu,chengalpattu,2019,Q2 (Apr - Jun),3719692,5655296088
Tamil Nadu,coimbatore,2019,Q2 (Apr - Jun),3191687,7063644440
Tamil Nadu,thiruvallur,2019,Q2 (Apr - Jun),2486358,4674408137
Tamil Nadu,kancheepuram,2019,Q2 (Apr - Jun),1656532,2936409443
Tamil Nadu,tiruppur,2019,Q2 (Apr - Jun),1179119,2631888252
Tamil Nadu,salem,2019,Q2 (Apr - Jun),1018100,2340941775
Tamil Nadu,tiruchirappalli,2019,Q2 (Apr - Jun),776306,1748258486
Tamil Nadu,madurai,2019,Q2 (Apr - Jun),741073,1703311128
Tamil Nadu,krishnagiri,2019,Q2 (Apr - Jun),663016,1504554589
Telangana,hyderabad,2019,Q2 (Apr - Jun),43511186,73949377453
Telangana,rangareddy,2019,Q2 (Apr - Jun),16348519,25359412038
Telangana,medchal malkajgiri,2019,Q2 (Apr - Jun),11891107,17462610963
Telangana,warangal urban,2019,Q2 (Apr - Jun),2185190,3832142348
Telangana,sangareddy,2019,Q2 (Apr - Jun),1920044,3684548498
Telangana,karimnagar,2019,Q2 (Apr - Jun),1090639,2218679006
Telangana,nalgonda,2019,Q2 (Apr - Jun),982589,2323581176
Telangana,khammam,2019,Q2 (Apr - Jun),926878,2063514016
Telangana,siddipet,2019,Q2 (Apr - Jun),821209,1837834819
Telangana,nizamabad,2019,Q2 (Apr - Jun),782289,1812827883
Tripura,west tripura,2019,Q2 (Apr - Jun),259708,400168803
Tripura,south tripura,2019,Q2 (Apr - Jun),58687,93657802
Tripura,sepahijala,2019,Q2 (Apr - Jun),51675,91802336
Tripura,gomati,2019,Q2 (Apr - Jun),44671,72233524
Tripura,dhalai,2019,Q2 (Apr - Jun),35446,57168085
Tripura,north tripura,2019,Q2 (Apr - Jun),34750,57253647
Tripura,khowai,2019,Q2 (Apr - Jun),27357,39594573
Tripura,unakoti,2019,Q2 (Apr - Jun),20264,29942709
Uttar Pradesh,lucknow,2019,Q2 (Apr - Jun),12624404,22426462674
Uttar Pradesh,gautam buddha nagar,2019,Q2 (Apr - Jun),9667218,10716810453
Uttar Pradesh,ghaziabad,2019,Q2 (Apr - Jun),4679159,6368927863
Uttar Pradesh,kanpur nagar,2019,Q2 (Apr - Jun),2572884,4421750497
Uttar Pradesh,prayagraj,2019,Q2 (Apr - Jun),2300600,3610973840
Uttar Pradesh,varanasi,2019,Q2 (Apr - Jun),2098693,3382380917
Uttar Pradesh,gorakhpur,2019,Q2 (Apr - Jun),1168931,2516446619
Uttar Pradesh,meerut,2019,Q2 (Apr - Jun),1123899,2212165528
Uttar Pradesh,agra,2019,Q2 (Apr - Jun),1094456,2048417269
Uttar Pradesh,bareilly,2019,Q2 (Apr - Jun),893059,1444372593
Uttarakhand,dehradun,2019,Q2 (Apr - Jun),1628356,3149635867
Uttarakhand,haridwar,2019,Q2 (Apr - Jun),1109390,1993331114
Uttarakhand,udham singh nagar,2019,Q2 (Apr - Jun),964467,1378582227
Uttarakhand,nainital,2019,Q2 (Apr - Jun),347099,641075253
Uttarakhand,pauri garhwal,2019,Q2 (Apr - Jun),201286,330941586
Uttarakhand,tehri garhwal,2019,Q2 (Apr - Jun),125918,262677784
Uttarakhand,almora,2019,Q2 (Apr - Jun),110119,169588331
Uttarakhand,pithoragarh,2019,Q2 (Apr - Jun),81162,158772474
Uttarakhand,chamoli,2019,Q2 (Apr - Jun),71211,146135260
Uttarakhand,uttarkashi,2019,Q2 (Apr - Jun),52899,116326460
West Bengal,kolkata,2019,Q2 (Apr - Jun),13259522,17260848900
West Bengal,north twenty four parganas,2019,Q2 (Apr - Jun),6157371,7197223705
West Bengal,purba bardhaman,2019,Q2 (Apr - Jun),4174535,4375901182
West Bengal,hooghly,2019,Q2 (Apr - Jun),2379459,2442336673
West Bengal,murshidabad,2019,Q2 (Apr - Jun),2301748,2744461154
West Bengal,paschim bardhaman,2019,Q2 (Apr - Jun),2145729,2557384605
West Bengal,south twenty four parganas,2019,Q2 (Apr - Jun),2092814,2437194676
West Bengal,purba medinipur,2019,Q2 (Apr - Jun),1850677,2439996733
West Bengal,howrah,2019,Q2 (Apr - Jun),1740780,2186684125
West Bengal,nadia,2019,Q2 (Apr - Jun),1702468,1996301068
Andaman & Nicobar,south andaman,2019,Q3 (Jul - Sep),27421,91023888
Andaman & Nicobar,north and middle andaman,2019,Q3 (Jul - Sep),4049,11481466
Andaman & Nicobar,nicobars,2019,Q3 (Jul - Sep),2300,11566421
Andhra Pradesh,visakhapatnam,2019,Q3 (Jul - Sep),16694947,26944837120
Andhra Pradesh,krishna,2019,Q3 (Jul - Sep),8408474,16404073560
Andhra Pradesh,chittoor,2019,Q3 (Jul - Sep),8201783,13837455758
Andhra Pradesh,guntur,2019,Q3 (Jul - Sep),6942304,13075661264
Andhra Pradesh,east godavari,2019,Q3 (Jul - Sep),6537303,11387726470
Andhra Pradesh,kurnool,2019,Q3 (Jul - Sep),5139134,9025632779
Andhra Pradesh,anantapur,2019,Q3 (Jul - Sep),4889720,9554081289
Andhra Pradesh,spsr nellore,2019,Q3 (Jul - Sep),4150195,8256600118
Andhra Pradesh,prakasam,2019,Q3 (Jul - Sep),3430750,7354502261
